Id,Div,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,Season,Id_HomeTeam,Id_AwayTeam,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,HTFormPtsStr,ATFormPtsStr,HTFormPts,ATFormPts,HTWin3,HTWin5,HTLoss3,HTLoss5,ATWin3,ATWin5,ATLoss3,ATLoss5,HTDG,ATDG,DiffPts,DiffFormPts,Journey,Med_HTDG,Med_ATDG,Med_DiffPts,Med_DiffFormPts,Med_HTP,Med_ATP,Med_HTGS,Med_ATGS,Med_HTGC,Med_ATGC,FTR_h_or_not,year,month,day
65,0,10,11,2,1,2,2,1,2,8,16,3,2,18,15,7,7,2,3,1,0,1.7,3.5,5.75,1.66,3.4,5.0,2223,30,35,16,11,12,18,23,12,0,2,1,0,1,1,2,0,2,0,8,44,7,6,0,0,0,0,0,0,0,0,4,-7,11,1,15,0.2666666666666666,-0.4666666666666667,0.7333333333333333,0.0666666666666666,1.5333333333333334,0.8,1.0666666666666669,0.7333333333333333,0.8,1.2,0,2022,11,5
66,0,7,17,1,0,2,1,0,2,7,10,3,4,15,9,0,7,3,3,0,0,1.83,3.4,5.0,1.83,3.3,4.0,2223,28,40,9,13,9,13,20,20,1,2,2,0,0,0,0,1,2,0,40,20,8,6,0,0,0,0,0,0,0,0,0,0,0,2,15,0.0,0.0,0.0,0.1333333333333333,1.3333333333333333,1.3333333333333333,0.6,0.8666666666666667,0.6,0.8666666666666667,0,2022,11,5
71,0,1,5,0,1,1,0,0,0,8,8,3,2,10,13,2,2,3,4,0,1,2.45,3.0,3.2,2.37,2.9,2.95,2223,23,38,16,16,9,15,25,19,0,2,0,0,0,0,2,0,2,0,298,45,9,7,0,0,0,0,0,0,0,0,7,1,6,2,15,0.4666666666666667,0.0666666666666666,0.4,0.1333333333333333,1.6666666666666667,1.2666666666666666,1.0666666666666669,1.0666666666666669,0.6,1.0,1,2022,11,5
72,0,14,13,0,1,1,0,0,0,14,11,2,7,11,7,4,5,1,0,0,0,2.1,3.2,3.8,2.05,3.0,3.5,2223,22,36,16,7,8,9,20,15,2,0,0,1,2,0,0,2,1,2,242,46,8,8,0,0,0,0,0,0,0,0,8,-2,5,0,15,0.5333333333333333,-0.1333333333333333,0.3333333333333333,0.0,1.3333333333333333,1.0,1.0666666666666669,0.4666666666666667,0.5333333333333333,0.6,1,2022,11,5
74,0,21,16,1,0,2,0,0,0,9,13,4,4,10,19,6,6,3,2,1,0,2.1,3.1,4.0,2.05,2.85,3.75,2223,20,41,15,11,13,13,23,17,2,2,0,1,2,0,1,0,0,1,39,47,8,5,0,0,0,0,0,0,0,0,2,-2,6,3,15,0.1333333333333333,-0.1333333333333333,0.4,0.2,1.5333333333333334,1.1333333333333333,1.0,0.7333333333333333,0.8666666666666667,0.8666666666666667,0,2022,11,4
75,0,19,3,0,0,0,0,0,0,16,4,3,1,14,12,8,1,1,6,0,0,2.45,3.1,3.1,2.3,3.0,3.0,2223,27,31,14,13,8,10,17,23,1,0,0,1,0,1,2,2,1,2,243,8,5,7,0,0,0,0,0,0,0,0,6,3,-6,-2,14,0.4285714285714285,0.2142857142857142,-0.4285714285714285,-0.1428571428571428,1.2142857142857142,1.6428571428571428,1.0,0.9285714285714286,0.5714285714285714,0.7142857142857143,1,2022,11,3
76,0,18,8,2,2,0,1,1,0,17,10,6,5,10,14,6,2,3,4,0,0,2.15,3.25,3.6,2.1,3.2,3.25,2223,37,21,14,14,15,18,18,16,2,0,0,2,2,0,1,0,2,2,95,48,10,9,0,0,0,0,0,0,0,0,-1,-4,2,1,14,-0.0714285714285714,-0.2857142857142857,0.1428571428571428,0.0714285714285714,1.2857142857142858,1.1428571428571428,1.0,1.0,1.0714285714285714,1.2857142857142858,1,2022,11,3
77,0,6,2,2,1,2,0,0,0,19,5,7,2,15,7,7,2,3,0,0,1,1.9,3.25,4.75,1.8,3.25,4.2,2223,24,33,14,9,11,12,19,12,0,0,2,0,1,0,0,1,2,2,52,49,8,6,0,0,0,0,0,0,0,0,3,-3,7,2,14,0.2142857142857142,-0.2142857142857142,0.5,0.1428571428571428,1.3571428571428572,0.8571428571428571,1.0,0.6428571428571429,0.7857142857142857,0.8571428571428571,0,2022,11,3
78,0,17,9,2,1,2,0,0,0,12,14,5,3,10,11,6,8,3,2,0,0,2.9,3.1,2.62,2.75,2.95,2.5,2223,40,34,10,9,12,11,17,16,0,0,0,1,1,0,0,1,1,1,66,50,3,2,0,0,0,0,0,0,0,0,-2,-2,1,1,14,-0.1428571428571428,-0.1428571428571428,0.0714285714285714,0.0714285714285714,1.2142857142857142,1.1428571428571428,0.7142857142857143,0.6428571428571429,0.8571428571428571,0.7857142857142857,0,2022,11,2
79,0,12,4,1,0,2,0,0,0,18,11,7,3,8,10,12,3,4,3,0,0,1.55,4.1,6.0,1.55,3.6,5.75,2223,26,32,13,10,10,16,23,11,2,0,0,1,0,0,2,1,1,1,163,50,8,2,0,0,0,0,0,0,0,0,3,-6,12,6,14,0.2142857142857142,-0.4285714285714285,0.8571428571428571,0.4285714285714285,1.6428571428571428,0.7857142857142857,0.9285714285714286,0.7142857142857143,0.7142857142857143,1.1428571428571428,0,2022,11,2
80,0,15,5,1,0,2,0,0,0,7,11,2,1,17,13,5,3,1,4,0,0,2.7,3.25,2.7,2.6,3.1,2.55,2223,25,38,17,13,14,14,18,16,2,0,0,0,0,0,1,0,1,2,232,34,5,7,0,0,0,0,0,0,0,0,3,-1,2,-2,14,0.2142857142857142,-0.0714285714285714,0.1428571428571428,-0.1428571428571428,1.2857142857142858,1.1428571428571428,1.2142857142857142,0.9285714285714286,1.0,1.0,0,2022,11,2
81,0,0,10,0,2,1,0,1,1,9,11,3,5,19,12,5,5,5,2,0,0,2.75,3.0,2.8,2.65,2.8,2.7,2223,39,30,9,16,19,12,8,22,1,1,2,1,0,2,1,2,1,1,249,51,4,6,0,0,0,0,0,0,0,0,-10,4,-14,-2,14,-0.7142857142857143,0.2857142857142857,-1.0,-0.1428571428571428,0.5714285714285714,1.5714285714285714,0.6428571428571429,1.1428571428571428,1.3571428571428572,0.8571428571428571,1,2022,11,1
82,0,13,21,1,1,0,1,1,0,7,9,4,1,12,17,7,8,2,3,0,1,2.62,3.0,2.87,2.6,2.87,2.75,2223,36,20,7,13,9,12,14,20,1,0,0,2,2,1,2,0,0,2,83,52,8,8,0,0,0,0,0,0,0,0,-2,1,-6,0,14,-0.1428571428571428,0.0714285714285714,-0.4285714285714285,0.0,1.0,1.4285714285714286,0.5,0.9285714285714286,0.6428571428571429,0.8571428571428571,1,2022,11,1
83,0,20,1,0,2,1,0,0,0,18,6,4,3,8,8,11,3,1,4,0,1,1.7,3.3,6.5,1.65,3.3,5.5,2223,29,23,14,16,9,9,23,24,2,0,0,0,0,2,2,2,2,2,5,53,11,11,0,0,0,0,1,0,0,0,5,7,-1,0,14,0.3571428571428571,0.5,-0.0714285714285714,0.0,1.6428571428571428,1.7142857142857142,1.0,1.1428571428571428,0.6428571428571429,0.6428571428571429,1,2022,11,1
84,0,16,14,0,2,1,0,1,1,12,5,3,2,19,10,3,2,3,2,0,0,2.2,3.0,3.75,2.15,2.95,3.4,2223,41,22,10,14,13,8,14,17,1,0,0,2,0,0,1,1,2,1,205,54,5,5,0,0,0,0,0,0,0,0,-3,6,-3,0,14,-0.2142857142857142,0.4285714285714285,-0.2142857142857142,0.0,1.0,1.2142857142857142,0.7142857142857143,1.0,0.9285714285714286,0.5714285714285714,1,2022,11,1
85,0,11,7,1,0,2,1,0,2,10,15,2,3,15,10,4,7,4,2,0,0,2.8,3.2,2.7,2.7,3.0,2.5,2223,35,28,10,8,18,7,9,20,0,2,1,0,0,0,0,2,1,0,157,55,3,9,0,0,0,0,0,0,0,0,-8,1,-11,-6,14,-0.5714285714285714,0.0714285714285714,-0.7857142857142857,-0.4285714285714285,0.6428571428571429,1.4285714285714286,0.7142857142857143,0.5714285714285714,1.2857142857142858,0.5,0,2022,11,1
87,0,3,18,1,0,2,0,0,0,9,9,3,1,7,11,3,6,1,2,0,0,2.2,3.4,3.25,2.05,3.2,3.3,2223,31,37,13,12,10,14,22,15,1,0,1,2,2,1,2,2,2,0,270,56,9,8,1,0,0,0,0,0,0,0,3,-2,7,1,13,0.2307692307692307,-0.1538461538461538,0.5384615384615384,0.0769230769230769,1.6923076923076923,1.1538461538461535,1.0,0.9230769230769232,0.7692307692307693,1.0769230769230769,0,2022,10,31
88,0,8,17,0,0,0,0,0,0,15,13,4,4,15,11,5,6,1,2,0,0,1.75,3.5,5.0,1.73,3.4,4.33,2223,21,40,13,9,17,11,15,16,2,0,0,1,0,0,2,1,0,2,55,57,9,5,0,0,0,0,0,0,0,0,-4,-2,-1,4,13,-0.3076923076923077,-0.1538461538461538,-0.0769230769230769,0.3076923076923077,1.1538461538461535,1.2307692307692308,1.0,0.6923076923076923,1.3076923076923077,0.8461538461538461,1,2022,10,30
89,0,6,19,0,0,0,0,0,0,9,14,4,0,14,14,8,5,2,0,0,0,2.5,3.25,2.9,2.37,3.1,2.8,2223,24,27,13,14,10,6,18,17,2,0,1,0,0,2,2,1,1,2,212,58,7,8,0,0,0,0,0,0,0,0,3,8,1,-1,13,0.2307692307692307,0.6153846153846154,0.0769230769230769,-0.0769230769230769,1.3846153846153846,1.3076923076923077,1.0,1.0769230769230769,0.7692307692307693,0.4615384615384615,1,2022,10,30
90,0,2,12,0,1,1,0,1,1,15,10,5,2,11,8,5,2,1,2,0,0,3.25,3.2,2.3,3.1,3.1,2.2,2223,33,26,8,11,11,9,11,20,0,0,0,0,1,2,2,1,1,0,64,59,5,6,0,0,0,0,0,0,0,0,-3,2,-9,-1,13,-0.2307692307692307,0.1538461538461538,-0.6923076923076923,-0.0769230769230769,0.8461538461538461,1.5384615384615383,0.6153846153846154,0.8461538461538461,0.8461538461538461,0.6923076923076923,1,2022,10,30
91,0,4,15,0,0,0,0,0,0,11,12,1,2,25,10,6,2,2,1,0,0,2.5,3.3,2.9,2.3,3.0,2.95,2223,32,25,10,15,16,14,10,15,1,0,0,0,1,1,1,1,2,0,35,60,4,3,0,0,0,0,0,0,0,0,-6,1,-5,1,13,-0.4615384615384615,0.0769230769230769,-0.3846153846153846,0.0769230769230769,0.7692307692307693,1.1538461538461535,0.7692307692307693,1.1538461538461535,1.2307692307692308,1.0769230769230769,1,2022,10,30
100,0,14,11,3,0,2,2,0,2,18,10,6,0,15,18,7,4,0,4,0,0,1.9,3.6,4.0,1.85,3.3,3.9,2223,22,35,13,8,7,16,16,8,2,1,0,0,1,0,1,1,1,0,63,61,4,3,0,0,1,0,0,0,0,0,6,-8,8,1,13,0.4615384615384615,-0.6153846153846154,0.6153846153846154,0.0769230769230769,1.2307692307692308,0.6153846153846154,1.0,0.6153846153846154,0.5384615384615384,1.2307692307692308,0,2022,10,29
101,0,7,20,1,0,2,1,0,2,3,17,1,3,10,8,4,16,1,4,1,0,3.5,3.25,2.15,3.3,3.0,2.15,2223,28,29,7,12,7,9,17,20,0,0,0,0,2,2,0,2,0,2,68,53,7,11,0,0,0,0,1,0,0,0,0,3,-3,-4,13,0.0,0.2307692307692307,-0.2307692307692307,-0.3076923076923077,1.3076923076923077,1.5384615384615383,0.5384615384615384,0.9230769230769232,0.5384615384615384,0.6923076923076923,0,2022,10,29
102,0,21,9,2,1,2,1,0,2,10,8,4,1,12,21,5,2,1,4,0,0,2.2,2.9,4.0,2.05,3.0,3.5,2223,20,34,12,9,11,11,19,15,2,1,1,0,0,1,2,1,0,2,87,35,8,4,0,0,0,0,0,0,0,0,1,-2,4,4,13,0.0769230769230769,-0.1538461538461538,0.3076923076923077,0.3076923076923077,1.4615384615384617,1.1538461538461535,0.9230769230769232,0.6923076923076923,0.8461538461538461,0.8461538461538461,0,2022,10,29
103,0,10,13,0,0,0,0,0,0,13,7,5,1,20,14,7,1,4,2,0,1,2.1,3.1,4.0,2.1,2.95,3.6,2223,30,36,16,6,11,7,22,14,1,0,2,2,2,2,1,0,2,0,13,62,9,9,0,0,0,0,0,0,0,0,5,-1,8,0,13,0.3846153846153846,-0.0769230769230769,0.6153846153846154,0.0,1.6923076923076923,1.0769230769230769,1.2307692307692308,0.4615384615384615,0.8461538461538461,0.5384615384615384,1,2022,10,29
104,0,1,0,2,0,2,1,0,2,9,12,2,0,15,12,2,7,5,1,0,0,2.15,3.2,3.75,2.15,2.95,3.5,2223,23,39,16,8,9,17,23,8,0,2,2,0,2,1,2,1,1,1,172,63,10,4,0,0,0,0,0,0,1,0,7,-9,15,6,13,0.5384615384615384,-0.6923076923076923,1.1538461538461535,0.4615384615384615,1.7692307692307692,0.6153846153846154,1.2307692307692308,0.6153846153846154,0.6923076923076923,1.3076923076923077,0,2022,10,29
105,0,5,16,0,2,1,0,1,1,13,6,5,4,16,15,3,4,3,3,0,0,2.2,2.87,4.0,2.1,2.8,3.75,2223,38,41,11,10,12,11,15,14,0,0,0,0,0,1,2,2,1,1,91,64,6,5,0,0,0,0,0,0,0,0,-1,-1,1,1,13,-0.0769230769230769,-0.0769230769230769,0.0769230769230769,0.0769230769230769,1.1538461538461535,1.0769230769230769,0.8461538461538461,0.7692307692307693,0.9230769230769232,0.8461538461538461,1,2022,10,28
107,0,9,2,1,0,2,1,0,2,6,15,2,2,13,14,1,5,1,2,0,0,2.25,3.1,3.6,2.05,3.0,3.7,2223,34,33,8,8,8,11,15,10,0,0,1,1,1,2,2,1,1,1,223,65,4,4,0,0,0,0,0,0,0,0,0,-3,5,0,12,0.0,-0.25,0.4166666666666667,0.0,1.25,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9166666666666666,0,2022,10,24
109,0,13,11,1,1,0,1,0,2,6,12,3,4,20,19,7,4,2,7,0,0,1.95,3.5,4.0,2.05,3.25,3.3,2223,36,35,6,7,7,13,13,8,2,0,2,0,0,1,0,0,0,1,273,66,9,3,0,0,0,0,0,0,0,0,-1,-6,5,6,12,-0.0833333333333333,-0.5,0.4166666666666667,0.5,1.0833333333333333,0.6666666666666666,0.5,0.5833333333333334,0.5833333333333334,1.0833333333333333,1,2022,10,23
110,0,4,1,2,0,2,1,0,2,9,12,3,2,21,14,3,5,4,2,0,1,2.62,3.1,2.87,2.6,2.87,2.75,2223,32,23,8,16,13,9,10,22,0,2,1,2,1,2,2,1,0,2,191,67,5,12,0,0,0,0,0,0,0,0,-5,7,-12,-7,12,-0.4166666666666667,0.5833333333333334,-1.0,-0.5833333333333334,0.8333333333333334,1.8333333333333333,0.6666666666666666,1.3333333333333333,1.0833333333333333,0.75,0,2022,10,23
111,0,12,8,1,1,0,1,1,0,23,4,3,3,10,13,7,0,4,3,0,0,1.95,3.3,4.33,1.9,3.1,4.1,2223,26,21,11,11,9,16,19,12,0,0,2,0,1,2,0,0,2,0,52,68,8,7,0,0,0,0,0,0,0,0,2,-5,7,1,12,0.1666666666666666,-0.4166666666666667,0.5833333333333334,0.0833333333333333,1.5833333333333333,1.0,0.9166666666666666,0.9166666666666666,0.75,1.3333333333333333,1,2022,10,23
112,0,10,5,2,1,2,1,0,2,8,7,5,2,10,14,4,7,2,2,0,0,2.62,3.1,3.0,2.4,2.85,3.0,2223,30,38,15,10,9,11,22,14,2,0,2,0,1,2,2,1,0,1,33,69,10,5,0,0,0,0,0,0,0,0,6,-1,8,5,12,0.5,-0.0833333333333333,0.6666666666666666,0.4166666666666667,1.8333333333333333,1.1666666666666667,1.25,0.8333333333333334,0.75,0.9166666666666666,0,2022,10,23
113,0,20,6,1,0,2,0,0,0,21,0,7,0,6,12,9,1,0,3,0,1,1.75,3.25,6.0,1.77,3.3,4.4,2223,29,24,9,10,6,9,19,15,0,1,2,0,2,2,2,1,1,0,172,70,10,5,0,0,0,0,0,0,0,0,3,1,4,5,12,0.25,0.0833333333333333,0.3333333333333333,0.4166666666666667,1.5833333333333333,1.25,0.75,0.8333333333333334,0.5,0.75,0,2022,10,23
120,0,0,3,1,2,1,1,1,0,8,12,4,6,15,20,1,8,2,4,0,1,3.5,3.3,2.15,2.95,3.2,2.25,2223,39,31,5,12,15,7,5,22,0,1,1,2,1,2,1,2,1,2,237,71,1,12,0,0,1,0,1,0,0,0,-10,5,-17,-11,12,-0.8333333333333334,0.4166666666666667,-1.4166666666666667,-0.9166666666666666,0.4166666666666667,1.8333333333333333,0.4166666666666667,1.0,1.25,0.5833333333333334,1,2022,10,22
121,0,21,18,0,0,0,0,0,0,12,10,2,0,10,16,3,2,2,3,0,0,2.2,3.1,3.75,2.1,3.1,3.3,2223,20,37,9,11,10,13,16,14,1,2,0,1,2,2,0,0,2,1,192,72,8,7,0,0,0,0,0,0,0,0,-1,-2,2,1,12,-0.0833333333333333,-0.1666666666666666,0.1666666666666666,0.0833333333333333,1.3333333333333333,1.1666666666666667,0.75,0.9166666666666666,0.8333333333333334,1.0833333333333333,1,2022,10,22
122,0,17,14,1,0,2,0,0,0,10,14,4,3,13,16,0,3,1,1,0,0,2.3,3.25,3.2,2.2,3.1,3.1,2223,40,22,9,10,11,6,15,13,1,0,0,1,1,1,2,1,0,2,26,73,5,4,0,0,0,0,0,0,0,0,-2,4,2,1,12,-0.1666666666666666,0.3333333333333333,0.1666666666666666,0.0833333333333333,1.25,1.0833333333333333,0.75,0.8333333333333334,0.9166666666666666,0.5,0,2022,10,22
123,0,15,7,1,1,0,0,0,0,13,7,7,3,12,10,6,5,4,1,0,0,2.3,3.2,3.3,2.25,3.1,3.0,2223,25,28,12,7,11,7,14,16,0,0,1,2,1,0,0,0,0,2,286,48,3,9,0,0,0,0,0,0,0,0,1,0,-2,-6,12,0.0833333333333333,0.0,-0.1666666666666666,-0.5,1.1666666666666667,1.3333333333333333,1.0,0.5833333333333334,0.9166666666666666,0.5833333333333334,1,2022,10,22
127,0,19,16,1,0,2,0,0,0,14,6,6,0,13,12,8,5,5,1,0,0,2.05,3.1,4.2,2.0,3.0,3.7,2223,27,41,14,10,6,11,16,13,0,0,2,1,1,2,2,1,0,2,56,6,8,7,0,0,0,0,0,0,0,0,8,-1,3,1,12,0.6666666666666666,-0.0833333333333333,0.25,0.0833333333333333,1.3333333333333333,1.0833333333333333,1.1666666666666667,0.8333333333333334,0.5,0.9166666666666666,0,2022,10,21
139,0,18,12,2,0,2,1,0,2,9,13,5,1,13,7,3,4,1,1,0,0,2.8,3.1,2.55,2.8,2.95,2.45,2223,37,26,8,11,12,9,11,18,1,2,2,1,0,0,1,2,0,2,27,74,5,10,0,0,0,0,0,0,0,0,-4,2,-7,-5,11,-0.3636363636363636,0.1818181818181818,-0.6363636363636364,-0.4545454545454545,1.0,1.6363636363636365,0.7272727272727273,1.0,1.0909090909090908,0.8181818181818182,0,2022,10,17
140,0,6,0,2,0,2,0,0,0,18,15,6,5,13,11,5,3,4,1,0,0,1.75,3.75,4.75,1.73,3.4,4.4,2223,24,39,9,5,7,15,15,4,0,1,2,1,1,1,0,1,2,1,52,75,8,0,0,0,0,0,0,0,1,1,2,-10,11,8,11,0.1818181818181818,-0.9090909090909092,1.0,0.7272727272727273,1.3636363636363635,0.3636363636363636,0.8181818181818182,0.4545454545454545,0.6363636363636364,1.3636363636363635,0,2022,10,16
141,0,5,19,2,0,2,1,0,2,11,7,4,2,16,12,4,0,3,4,0,0,2.87,3.2,2.5,2.85,2.9,2.5,2223,38,27,9,14,10,6,13,15,0,2,2,1,1,2,1,0,1,0,103,25,4,8,0,0,1,0,0,0,0,0,-1,8,-2,-4,11,-0.0909090909090909,0.7272727272727273,-0.1818181818181818,-0.3636363636363636,1.181818181818182,1.3636363636363635,0.8181818181818182,1.2727272727272727,0.9090909090909092,0.5454545454545454,0,2022,10,16
142,0,2,4,3,2,2,1,0,2,13,16,5,8,11,10,6,5,3,3,0,0,1.9,3.3,4.5,1.88,3.2,3.9,2223,33,32,8,7,11,12,9,9,1,1,2,1,1,2,1,0,1,1,185,28,3,4,0,0,1,0,0,0,0,0,-3,-5,0,-1,11,-0.2727272727272727,-0.4545454545454545,0.0,-0.0909090909090909,0.8181818181818182,0.8181818181818182,0.7272727272727273,0.6363636363636364,1.0,1.0909090909090908,0,2022,10,16
143,0,1,15,2,1,2,1,0,2,7,26,2,8,9,8,2,8,2,0,1,0,1.83,3.4,4.75,1.82,3.3,4.1,2223,23,25,13,12,9,11,19,13,2,1,2,1,1,0,2,0,2,2,144,76,12,5,0,0,0,0,0,0,0,0,4,1,6,7,11,0.3636363636363636,0.0909090909090909,0.5454545454545454,0.6363636363636364,1.7272727272727273,1.181818181818182,1.181818181818182,1.0909090909090908,0.8181818181818182,1.0,0,2022,10,16
146,0,3,10,2,1,2,0,0,0,15,10,6,4,17,17,2,4,3,3,0,0,1.95,3.2,4.2,1.9,3.2,3.8,2223,31,30,12,13,6,8,22,19,2,2,2,1,2,2,2,0,0,2,198,77,13,10,0,0,0,0,0,0,0,0,6,5,3,3,11,0.5454545454545454,0.4545454545454545,0.2727272727272727,0.2727272727272727,2.0,1.7272727272727273,1.0909090909090908,1.181818181818182,0.5454545454545454,0.7272727272727273,0,2022,10,16
149,0,14,21,0,1,1,0,0,0,9,9,2,5,13,13,5,5,1,2,0,0,2.75,3.1,2.7,2.7,2.87,2.6,2223,22,20,10,9,6,7,12,16,1,0,1,2,1,0,2,2,2,0,90,78,6,9,0,0,0,0,0,0,0,0,4,2,-4,-3,11,0.3636363636363636,0.1818181818181818,-0.3636363636363636,-0.2727272727272727,1.0909090909090908,1.4545454545454546,0.9090909090909092,0.8181818181818182,0.5454545454545454,0.6363636363636364,1,2022,10,15
150,0,16,17,2,1,2,1,0,2,16,8,4,4,11,6,8,7,4,2,0,0,1.7,3.5,5.5,1.75,3.4,4.4,2223,41,40,9,8,10,8,12,15,1,0,2,1,1,2,2,0,1,2,147,79,6,8,0,0,0,0,0,0,0,0,-1,0,-3,-2,11,-0.0909090909090909,0.0,-0.2727272727272727,-0.1818181818181818,1.0909090909090908,1.3636363636363635,0.8181818181818182,0.7272727272727273,0.9090909090909092,0.7272727272727273,0,2022,10,15
151,0,7,13,0,0,0,0,0,0,10,11,2,1,20,9,3,7,1,0,0,0,2.3,3.1,3.4,2.25,3.0,3.1,2223,28,36,6,5,6,7,15,10,2,2,0,0,0,0,2,0,1,0,163,45,8,7,0,0,0,0,0,0,0,0,0,-2,5,1,11,0.0,-0.1818181818181818,0.4545454545454545,0.0909090909090909,1.3636363636363635,0.9090909090909092,0.5454545454545454,0.4545454545454545,0.5454545454545454,0.6363636363636364,1,2022,10,15
152,0,11,20,0,1,1,0,1,1,8,7,1,2,13,10,4,4,4,3,1,0,3.1,3.2,2.3,3.0,3.0,2.3,2223,35,29,7,9,13,6,7,18,0,2,1,2,0,2,1,1,2,1,57,80,5,9,0,0,0,0,0,0,0,0,-6,3,-11,-4,11,-0.5454545454545454,0.2727272727272727,-1.0,-0.3636363636363636,0.6363636363636364,1.6363636363636365,0.6363636363636364,0.8181818181818182,1.181818181818182,0.5454545454545454,1,2022,10,15
153,0,8,9,1,0,2,0,0,0,10,10,4,3,9,14,3,4,2,4,0,0,2.5,3.0,3.1,2.37,2.85,3.0,2223,21,34,10,7,15,7,11,14,0,1,2,1,0,2,0,1,0,1,11,81,7,3,0,0,0,0,0,0,0,0,-5,0,-3,4,11,-0.4545454545454545,0.0,-0.2727272727272727,0.3636363636363636,1.0,1.2727272727272727,0.9090909090909092,0.6363636363636364,1.3636363636363635,0.6363636363636364,0,2022,10,15
159,0,19,18,5,0,2,2,0,2,13,11,8,3,7,14,2,4,0,2,0,0,1.8,3.6,4.5,1.77,3.25,4.4,2223,27,37,9,8,6,7,12,11,1,2,2,0,0,1,0,0,1,0,43,44,5,6,0,0,0,0,0,0,0,0,3,1,1,-1,10,0.3,0.1,0.1,-0.1,1.2,1.1,0.9,0.8,0.6,0.7,0,2022,10,13
160,0,15,3,0,1,1,0,1,1,24,12,8,5,14,14,6,5,3,2,0,0,3.75,3.6,1.95,3.6,3.4,1.93,2223,25,31,12,11,10,6,13,19,1,2,0,2,0,2,2,0,0,2,196,82,6,13,0,0,0,0,0,0,0,0,2,5,-6,-7,10,0.2,0.5,-0.6,-0.7,1.3,1.9,1.2,1.1,1.0,0.6,1,2022,10,13
161,0,0,12,1,2,1,1,0,2,6,17,2,3,15,8,3,2,3,2,1,0,3.2,3.3,2.2,3.2,3.1,2.15,2223,39,26,4,9,13,8,4,15,1,1,1,0,1,2,1,2,0,0,194,83,1,8,0,0,0,0,0,0,0,0,-9,1,-11,-7,10,-0.9,0.1,-1.1,-0.7,0.4,1.5,0.4,0.9,1.3,0.8,1,2022,10,13
162,0,9,7,0,1,1,0,0,0,11,6,3,2,14,21,8,3,2,3,0,0,2.4,3.0,3.25,2.3,2.95,3.1,2223,34,28,7,5,6,6,14,12,1,0,2,0,1,2,1,1,2,2,150,58,6,8,0,0,0,0,0,0,0,0,1,-1,2,-2,10,0.1,-0.1,0.2,-0.2,1.4,1.2,0.7,0.5,0.6,0.6,1,2022,10,12
163,0,17,11,2,2,0,0,1,1,23,9,10,5,9,14,8,3,3,4,0,0,2.37,3.3,3.0,2.25,3.4,2.75,2223,40,35,6,5,6,11,14,6,1,1,2,0,0,1,2,2,1,1,41,84,7,4,0,0,0,0,0,0,0,0,0,-6,8,3,10,0.0,-0.6,0.8,0.3,1.4,0.6,0.6,0.5,0.6,1.1,1,2022,10,12
164,0,10,2,1,0,2,0,0,0,4,12,1,1,8,10,2,6,0,3,0,0,1.8,3.25,5.0,1.78,3.3,4.33,2223,30,33,12,8,8,10,16,9,1,2,2,1,0,1,2,1,2,0,102,12,10,4,0,0,0,0,0,0,0,0,4,-2,7,6,10,0.4,-0.2,0.7,0.6,1.6,0.9,1.2,0.8,0.8,1.0,0,2022,10,12
165,0,21,8,0,0,0,0,0,0,6,8,2,1,14,13,6,1,4,4,0,0,2.1,3.3,3.6,2.05,3.2,3.4,2223,20,21,9,10,7,15,15,10,2,2,0,0,2,0,0,0,2,1,18,85,11,6,0,0,0,0,0,0,0,0,2,-5,5,5,10,0.2,-0.5,0.5,0.5,1.5,1.0,0.9,1.0,0.7,1.5,1,2022,10,12
166,0,14,1,0,1,1,0,0,0,20,11,4,2,8,10,12,4,2,1,0,0,2.45,3.0,3.1,2.45,2.95,2.85,2223,22,23,10,12,5,9,12,16,1,2,1,1,2,2,2,2,1,1,51,86,6,9,0,0,0,0,0,0,0,0,5,3,-4,-3,10,0.5,0.3,-0.4,-0.3,1.2,1.6,1.0,1.2,0.5,0.9,1,2022,10,12
167,0,5,6,0,0,0,0,0,0,17,8,3,1,15,18,8,3,2,3,0,0,2.37,3.25,3.1,2.2,3.1,3.1,2223,38,24,9,9,10,7,12,14,2,2,1,1,1,0,1,2,2,0,3,87,6,8,0,0,0,0,0,0,0,0,-1,2,-2,-2,10,-0.1,0.2,-0.2,-0.2,1.2,1.4,0.9,0.9,1.0,0.7,1,2022,10,12
168,0,13,16,1,0,2,0,0,0,23,4,9,0,9,17,10,3,3,6,0,1,3.0,3.1,2.45,3.1,2.9,2.3,2223,36,41,4,9,7,9,7,12,0,2,0,1,0,2,0,1,2,1,34,88,7,6,0,0,0,0,0,0,0,0,-3,0,-5,1,10,-0.3,0.0,-0.5,0.1,0.7,1.2,0.4,0.9,0.7,0.9,0,2022,10,12
