Id,Div,HomeTeam,AwayTeam,B365H,B365D,B365A,BWH,BWD,BWA,Season,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,HTFormPtsStr,ATFormPtsStr,HTFormPts,ATFormPts,HTWin3,HTWin5,HTLoss3,HTLoss5,ATWin3,ATWin5,ATLoss3,ATLoss5,HTDG,ATDG,DiffPts,DiffFormPts,Journey,Med_HTDG,Med_ATDG,Med_DiffPts,Med_DiffFormPts,Med_HTP,Med_ATP,FTR_h_or_not,year,month,day
-1.7243774266547551,-0.8396301458986902,-1.1139374295306603,-0.636510390937752,0.22846750763156115,-0.5955797045970874,-0.49759868812222247,0.20334563693016539,-0.5619761774720854,-0.4439686456148911,,1.1445444678135688,1.3687029948532314,2.8354035665945996,-0.2022997632028283,0.46958350503364266,2.6858289797295516,0.9328520128214032,-1.456402432734107,-0.35014716379007726,-1.297510507504706,-0.41772036648880817,0.5711891185947331,-0.4683677145586119,-1.4217121896176,0.2830381057398681,-1.3932729752111135,-0.8674319020067499,-1.3321407492592459,0.12976363883561765,0.45580041833631507,-0.1831382527955549,-0.1092731248285714,-0.13423420147455759,-0.05439282932204234,-0.15546929308959398,-0.07703746074376577,-0.1743490873847663,-0.05439282932204222,-2.116278177010242,1.8780126093670044,-2.815508017611203,-0.2883533193181645,1.9227192954814538,-1.0996003990762053,0.9740290652315022,-1.3523800447684458,-0.08763437336114129,-0.512739235663674,1.1499568266556546,-0.8972723205999443,,2.1739602901172828,-1.1199679781273502
-1.7141437327280207,-0.8396301458986902,-1.073681805540351,-0.272756002579187,-0.6272729354033179,-0.3677549647217867,0.578825582520128,-0.6147726094122388,-0.13191346623517033,0.2824233073311284,,1.8223474115209473,1.1955013429399433,1.1555325665788683,0.9566378632811705,2.1650230458042468,1.6450606275958877,-1.2193935867255883,-0.30355928925839687,0.6971956801129855,-0.3007865267397273,-0.41772036648880817,0.5711891185947331,0.4467090919200633,0.4019641674630405,-0.602766336297867,-0.5195693284182445,-0.7751642546669029,-1.3192047429027765,0.4261157329331769,0.16122959348416505,-0.1831382527955549,-0.1092731248285714,-0.13423420147455759,-0.05439282932204234,-0.15546929308959398,-0.07703746074376577,-0.1743490873847663,-0.05439282932204222,0.8101474026544176,0.23140233189347006,0.6534168060312756,0.23145159763938003,1.9227192954814538,0.4140088553411722,0.12433752196569726,0.33626266479610467,0.10390493321358829,0.7585588637484149,0.3551755367888121,1.111191549352249,,2.1739602901172828,-1.2329003100506928
-1.7039100388012862,-0.8396301458986902,-1.0334261815500416,-0.5152589281515636,-0.24218973603762212,-0.48166733465943706,-0.16488573174185958,-0.2857467929484457,-0.45446049966285657,-0.16458712525103736,,1.8223474115209473,2.2347112544196714,0.9875454665772951,0.9566378632811705,1.7737677671648768,2.6858289797295516,-0.14327078695209253,0.8492838542173131,-0.35014716379007726,0.6959374540252514,0.5298600621905019,-0.39412049183036596,-1.3834445210372872,0.4019641674630405,0.2830381057398681,0.35413431837462434,-1.4671716097157557,-1.3062687365463073,0.4261157329331769,1.9286545425970654,-0.1831382527955549,-0.1092731248285714,-0.13423420147455759,-0.05439282932204234,-0.15546929308959398,-0.07703746074376577,-0.1743490873847663,-0.05439282932204222,1.0191778012018933,1.4663600399986207,-1.1636390539719277,-1.3279631532332536,1.9227192954814538,0.5221238020852706,0.7616061794150509,-0.5482644687853265,-0.47071298651060095,0.465182379268702,1.1499568266556546,-0.8972723205999443,,2.1739602901172828,-1.2329003100506928
-1.6936763448745518,-0.8396301458986902,-0.9931705575597323,-0.3535903111033125,-0.7470765974282008,0.2587630699352897,0.6766823343967052,-0.7481614539245872,0.19063356719251634,0.617681131767753,,1.9917981474477917,0.8490980391133673,0.819558366575722,2.281138007834312,2.556278324443617,0.47419623144551565,-1.2193935867255883,-0.30355928925839687,0.6971956801129855,0.6959374540252514,-1.3653007951681182,-0.39412049183036596,0.4467090919200633,-0.5098740110772797,-0.602766336297867,-0.5195693284182445,0.0783114832266823,-1.293332730189838,0.7224678270307361,-0.7224828810722851,-0.1831382527955549,-0.1092731248285714,-0.13423420147455759,-0.05439282932204234,-0.15546929308959398,-0.07703746074376577,5.718650066220334,-0.05439282932204222,1.4372385982968447,-1.8268605149484478,2.6356595623984065,1.271061431554469,1.9227192954814538,0.7383536955734674,-0.9377769071165586,1.3012013559758477,0.48698354636304797,1.051935348228128,-0.5389534143113851,1.111191549352249,,2.1739602901172828,-1.2329003100506928
-1.6834426509478173,-0.8396301458986902,-0.9529149335694229,-0.5556760824136264,-0.6272729354033179,-0.1399302248464864,0.3831120787669733,-0.6236651990463954,-0.024397788425941442,0.24517243794928142,,0.12784005225250114,1.3687029948532314,0.651571266574149,2.281138007834312,0.9912572098861363,0.9945804075123477,-0.14327078695209253,-1.456402432734107,-0.35014716379007726,0.6959374540252514,-0.41772036648880817,0.5711891185947331,0.4467090919200633,-0.5098740110772797,-1.488570778335602,-0.5195693284182445,-1.6286399925604882,-1.2803967238333689,-0.4629405493595008,0.45580041833631507,-0.1831382527955549,-0.1092731248285714,-0.13423420147455759,-0.05439282932204234,-0.15546929308959398,-0.07703746074376577,-0.1743490873847663,-0.05439282932204222,-0.6530653871779122,-1.2093816608958725,-0.007330779424434655,-0.808158236275709,1.9227192954814538,-0.3427957718675163,-0.6191425783918818,0.014616434402856975,-0.27917367993587106,-0.12157058969072354,-0.14156276937796408,-0.8972723205999443,,2.1739602901172828,-1.2329003100506928
-1.6732089570210829,-0.8396301458986902,-0.9126593095791137,-0.5960932366756891,0.10010644117632939,-0.7094920745347378,-0.3605992354950142,-0.0189691039237488,-0.5619761774720854,-0.313590602778426,,1.6528966755941026,1.3687029948532314,2.33144226658988,0.9566378632811705,1.3825124885255065,1.9052527156293038,-1.2193935867255883,-0.30355928925839687,-0.35014716379007726,-0.3007865267397273,0.5298600621905019,0.5711891185947331,-0.4683677145586119,-0.5098740110772797,0.2830381057398681,-1.3932729752111135,0.5627166317608793,-1.2674607174768995,0.4261157329331769,-0.42791205622013506,-0.1831382527955549,-0.1092731248285714,-0.13423420147455759,-0.05439282932204234,-0.15546929308959398,-0.07703746074376577,-0.1743490873847663,-0.05439282932204222,-0.8620957857253879,0.4372286165776619,-0.6680783648801449,0.7512565145969246,1.9227192954814538,-0.45091071861161475,0.23054896487392296,-0.3070297959903907,0.2954442397883181,0.17180589478898942,0.5538708592555227,-0.8972723205999443,,2.1739602901172828,-1.3458326419740352
-1.6629752630943484,-0.8396301458986902,-0.8724036855888043,-0.47484177388950083,0.22846750763156115,-0.5955797045970874,-0.49759868812222247,0.15888268875938272,-0.5619761774720854,-0.4253432109239674,,1.9917981474477917,2.4079129063329594,1.9954680665867337,0.2943877910045998,1.5129309147386298,2.9460210677629677,0.9328520128214032,0.8492838542173131,-1.39749000769314,0.6959374540252514,0.5298600621905019,-1.3594301022554651,-0.4683677145586119,0.4019641674630405,-0.602766336297867,-1.3932729752111135,1.4392592814894263,-1.2545247111204303,0.4261157329331769,1.6340837177449152,-0.1831382527955549,-0.1092731248285714,-0.13423420147455759,-0.05439282932204234,-0.15546929308959398,-0.07703746074376577,-0.1743490873847663,-0.05439282932204222,-0.025974191535485143,2.49549146341958,-1.8243866394276378,-1.0680606947544813,1.9227192954814538,-0.0184509316352213,1.292663393956179,-0.8699106991785743,-0.37494333322323603,0.26959805628222705,1.3486521491223649,-0.8972723205999443,,2.1739602901172828,-1.3458326419740352
-1.652741569167614,-0.8396301458986902,-0.832148061598495,-0.3940074653653753,0.22846750763156115,-0.7094920745347378,-0.4780273377469071,0.11441974058859963,-0.5082183385674708,-0.4253432109239674,,1.6528966755941026,1.8883079505930953,2.33144226658988,2.446700525903455,0.9912572098861363,1.5149645835791796,-0.14327078695209253,-1.456402432734107,-0.35014716379007726,0.6959374540252514,-0.41772036648880817,0.5711891185947331,-1.3834445210372872,-0.5098740110772797,-0.602766336297867,-0.5195693284182445,0.3089806015762999,-1.2803967238333689,-1.3519968316521784,0.45580041833631507,-0.1831382527955549,-0.1092731248285714,-0.13423420147455759,-0.05439282932204234,-0.15546929308959398,-0.07703746074376577,-0.1743490873847663,-0.05439282932204222,-0.8620957857253879,-0.7977290915274889,-0.6680783648801449,-1.587865611712026,1.9227192954814538,-0.45091071861161475,-0.40671969257543056,-0.3070297959903907,-0.5664826397979658,-0.12157058969072354,0.25582787555545716,1.111191549352249,,2.1739602901172828,-1.3458326419740352
-1.6425078752408795,-0.8396301458986902,-0.7918924376081856,-0.6769275451998147,-0.6529451486943642,-0.1399302248464864,0.6766823343967052,-0.6147726094122388,-0.13191346623517033,0.2824233073311284,,0.9750937318867242,0.6758963872000794,1.4915067665820145,2.77782556204174,1.252094062312383,0.21400414341209967,-1.2193935867255883,-0.30355928925839687,-0.35014716379007726,-1.297510507504706,-0.41772036648880817,-0.39412049183036596,0.4467090919200633,0.4019641674630405,0.2830381057398681,0.35413431837462434,-1.3172366827885043,-1.241588704763961,0.4261157329331769,0.45580041833631507,-0.1831382527955549,-0.1092731248285714,-0.13423420147455759,-0.05439282932204234,-0.15546929308959398,-0.07703746074376577,-0.1743490873847663,-0.05439282932204222,-0.6530653871779122,-2.650165653685215,1.3141643914869858,-0.02845086083939223,1.9227192954814538,-0.3427957718675163,-1.3626226787494609,0.6579088951893524,0.0081352799262235,0.07401373329575175,-0.7376487367780957,1.111191549352249,,2.1739602901172828,-1.3458326419740352
-1.632274181314145,-0.8396301458986902,-0.7516368136178763,-0.31317315684124974,-0.15661569173413453,-0.5955797045970874,-0.20402843249249056,-0.1968208966068799,-0.5619761774720854,-0.22046342932380808,,1.9917981474477917,1.8883079505930953,0.819558366575722,0.9566378632811705,1.9041861933780002,2.6858289797295516,0.9328520128214032,0.8492838542173131,0.6971956801129855,-1.297510507504706,-0.41772036648880817,-1.3594301022554651,-0.4683677145586119,0.4019641674630405,0.2830381057398681,0.35413431837462434,1.5891942084166777,-1.228652698407492,1.0188199211282953,1.6340837177449152,-0.1831382527955549,-0.1092731248285714,-0.13423420147455759,-0.05439282932204234,-0.15546929308959398,-0.07703746074376577,-0.1743490873847663,-0.05439282932204222,1.4372385982968447,1.0547074706302373,-0.998452157608,-0.5482557777969368,1.9227192954814538,0.7383536955734674,0.5491832935985999,-0.46785291118701455,-0.18340402664850627,0.5629745407619396,1.1499568266556546,1.111191549352249,,2.1739602901172828,-1.4587649738973778
